category,goods_name,jpPrice,jporgPrice,referencePrice
化妝品,SHISEIDO資生堂ELIXIR怡麗絲爾 純肌淨白柔滑晶潤乳 T3倍滋潤型 130ml,"4,290JPY","4,290JPY",(約219.22CNY)
化妝品,SHISEIDO資生堂ELIXIR怡麗絲爾 純肌淨白柔滑晶潤乳 T3倍滋潤型替換裝 110ml,"3,520JPY","3,520JPY",(約179.87CNY)
化妝品,SHISEIDO資生堂ELIXIR怡麗絲爾 睡眠清潔面膜C 105g,"3,520JPY","3,520JPY",(約179.87CNY)
化妝品,SHISEIDO資生堂ELIXIR怡麗絲爾 淨白保濕雙重修復清潔面膜 6枚裝,"3,520JPY","3,520JPY",(約179.87CNY)
化妝品,LB抗暈眼線膠筆黑色,880JPY,880JPY,(約44.97CNY)
化妝品,I・K LB 抗暈眼線膠筆 可哥色 10g,880JPY,880JPY,(約44.97CNY)
化妝品,SHISEIDO資生堂AQUA LABEL水之印 肌源健康水 替換裝（清爽型）180ml,"1,280JPY","1,280JPY",(約65.41CNY)
化妝品,SHISEIDO資生堂AQUA LABEL水之印 肌源健康水 替換裝（滋潤型）180ml,"1,280JPY","1,280JPY",(約65.41CNY)
化妝品,SHISEIDO資生堂AQUA LABEL水之印 肌源健康乳液 替換裝 117ml,"1,380JPY","1,380JPY",(約70.52CNY)
化妝品,SHISEIDO資生堂MAQuillAGE心機彩妝星魅輕羽蜜粉餅 10 8g,"3,580JPY","3,580JPY",(約182.94CNY)
化妝品,SHISEIDO資生堂MAQuillAGE心機彩妝星魅輕羽蜜粉餅盒 1個,"1,480JPY","1,480JPY",(約75.63CNY)
化妝品,SHISEIDO資生堂MAQuillAGE心機彩妝星魅輕羽蜜粉餅 20 8g,"3,580JPY","3,580JPY",(約182.94CNY)
化妝品,SHISEIDO資生堂MAQuillAGE心機彩妝星魅輕羽蜜粉餅 30 8g,"3,580JPY","3,580JPY",(約182.94CNY)
化妝品,Johnson強生 花果香氛保濕身體乳 樹莓石榴 200ml,780JPY,780JPY,(約39.86CNY)
化妝品,Johnson強生 花果香氛保濕身體乳 玫瑰 200ml,780JPY,780JPY,(約39.86CNY)
化妝品,Johnson強生 花果香氛保濕身體乳 葡萄 200ml,780JPY,780JPY,(約39.86CNY)
化妝品,Johnson強生 嬰兒潤膚油 無香料 300ml,"1,090JPY","1,090JPY",(約55.7CNY)
化妝品,Deonatulle杜得樂 消臭沐浴露保濕滋潤全身持久抑味沐浴啫喱直塗 175g,"1,450JPY","1,450JPY",(約74.09CNY)
化妝品,Deonatulle杜得樂止汗爽身粉去異味腋下消臭45g【男士用】,"1,408JPY","1,408JPY",(約71.95CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體雙效持久雙頭眉粉自然防水持久不脫色防汗眉筆 銳角扁平芯 BR-3 自然棕色,"1,450JPY","1,450JPY",(約74.09CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體雙效持久雙頭眉粉自然防水持久不脫色防汗眉筆 銳角扁平芯 BR-1 亮棕,"1,650JPY","1,650JPY",(約84.31CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體雙效持久雙頭眉粉自然防水持久不脫色防汗眉筆 銳角扁平芯 BR-5 灰棕色,"1,650JPY","1,650JPY",(約84.31CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體造型三色眉粉防水防汗鼻影修容眉筆持久不脫色陰影 EX-4活力淺棕色,"1,210JPY","1,210JPY",(約61.83CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體造型三色眉粉防水防汗鼻影修容眉筆持久不脫色陰影 EX-5 典雅深棕色,"1,210JPY","1,210JPY",(約61.83CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體造型三色眉粉防水防汗鼻影修容眉筆持久不脫色陰影 EX-6 格調紅棕色,"1,210JPY","1,210JPY",(約61.83CNY)
化妝品,Kanebo嘉娜寶KATE凱朵 立體造型三色眉粉防水防汗鼻影修容眉筆持久不脫色陰影 EX-7 甜酷橄欖綠色,"1,210JPY","1,210JPY",(約61.83CNY)
化妝品,DOBEST蒂艾詩AC 自動眉筆 自然灰 0.3g,499JPY,522JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 6色眼影盤 基礎大地棕色 6g,499JPY,522JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 6色眼影盤 粉紅甜美棕色 6g,499JPY,522JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 4色腮紅 自然粉 4g,499JPY,594JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 4色腮紅 珊瑚粉 4g,499JPY,594JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 4色腮紅 明亮橘 4g,499JPY,594JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 液體眼影 04微光丁香 5.6g,499JPY,522JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 液體眼影 05微光粉紅 5.6g,499JPY,522JPY,(約25.5CNY)
化妝品,DOBEST蒂艾詩AC 液體眼影 06微光蜜桃 5.6g,499JPY,522JPY,(約25.5CNY)
化妝品,ROHTO樂敦曼秀雷敦 彩虹自然白肌防曬霜 80g,"1,100JPY","1,100JPY",(約56.21CNY)
化妝品,粧美堂 三麗鷗3D化妝海綿蛋套裝 3個,610JPY,610JPY,(約31.17CNY)
化妝品,BCL momopuri蜜桃 粉色撕拉清潔面膜 20ml,390JPY,390JPY,(約19.93CNY)
化妝品,BCL momopuri蜜桃 滋潤保濕乳液 150ml,890JPY,890JPY,(約45.48CNY)
化妝品,BCL momopuri蜜桃 滋潤保濕化妝水 200ml,"1,010JPY","1,010JPY",(約51.61CNY)
化妝品,樂敦制藥 MELANO CC 集中對策面膜 大容量28張,"1,210JPY","1,210JPY",(約61.83CNY)
化妝品,【数量限定 买就送资生堂双头眼影刷】SHISEIDO资生堂MAQuillAGE心机彩妆星魅渐层特调五色眼影PK303,"3,080JPY","3,080JPY",(約157.39CNY)
化妝品,【 数量限定，买就送 超值套装】BCL 蜜桃面膜系列 4枚装×2盒 加赠蜜桃唇膜一枚,"1,200JPY","1,200JPY",(約61.32CNY)
化妝品,【 数量限定，买就送 超值套装】Deonatulle杜得乐净味止汗石消臭石【腋下用】20g 2个套装＋曼秀雷敦防晒霜1瓶,"2,180JPY","2,180JPY",(約111.4CNY)
化妝品,【 数量限定，超值套装】CLEAR TURN 弹力紧致面膜 32片 3个套装,"2,400JPY","2,400JPY",(約122.64CNY)
化妝品,【 数量限定，买就送 超值套装】KAO花王Biore碧柔水感凝蜜面部保湿防水隔离防晒乳SPF50+ PA++++50g 两支套装＋赠曼秀雷敦薄荷护唇膏4g一支,"1,500JPY","1,500JPY",(約76.65CNY)
